trajectory,time,lon,lat
399,2025-09-07 15:10:00,135.09709,33.47225
399,2025-09-07 15:20:00,135.09854,33.471886
399,2025-09-07 15:30:00,135.10092,33.469624
399,2025-09-07 15:40:00,135.10205,33.468872
399,2025-09-07 15:50:00,135.1045,33.467003
399,2025-09-07 16:00:00,135.10603,33.465477
399,2025-09-07 16:10:00,135.10689,33.46353
399,2025-09-07 16:20:00,135.10675,33.460564
399,2025-09-07 16:30:00,135.10757,33.460354
400,2025-09-07 10:30:00,135.0,33.5
400,2025-09-07 10:40:00,135.00308,33.49974
400,2025-09-07 10:50:00,135.00703,33.497974
400,2025-09-07 11:00:00,135.01038,33.498573
400,2025-09-07 11:10:00,135.014,33.500378
400,2025-09-07 11:20:00,135.01974,33.501057
400,2025-09-07 11:30:00,135.02406,33.500477
400,2025-09-07 11:40:00,135.02704,33.498535
400,2025-09-07 11:50:00,135.03073,33.498024
400,2025-09-07 12:00:00,135.03545,33.498848
400,2025-09-07 12:10:00,135.0372,33.498753
400,2025-09-07 12:20:00,135.03978,33.498333
400,2025-09-07 12:30:00,135.04039,33.498795
400,2025-09-07 12:40:00,135.04375,33.49876
400,2025-09-07 12:50:00,135.04799,33.496628
400,2025-09-07 13:00:00,135.05115,33.49582
400,2025-09-07 13:10:00,135.05707,33.494846
400,2025-09-07 13:20:00,135.0582,33.493782
400,2025-09-07 13:30:00,135.06325,33.49222
400,2025-09-07 13:40:00,135.06496,33.49103
400,2025-09-07 13:50:00,135.06761,33.490326
400,2025-09-07 14:00:00,135.07076,33.489273
400,2025-09-07 14:10:00,135.07465,33.48779
400,2025-09-07 14:20:00,135.07735,33.48447
400,2025-09-07 14:30:00,135.07951,33.48238
400,2025-09-07 14:40:00,135.08089,33.481266
400,2025-09-07 14:50:00,135.08183,33.47866
400,2025-09-07 15:00:00,135.08311,33.477303
400,2025-09-07 15:10:00,135.0848,33.47506
400,2025-09-07 15:20:00,135.088,33.474487
400,2025-09-07 15:30:00,135.08922,33.474228
400,2025-09-07 15:40:00,135.09161,33.473278
400,2025-09-07 15:50:00,135.09337,33.471264
400,2025-09-07 16:00:00,135.0935,33.47102
400,2025-09-07 16:10:00,135.0953,33.46898
400,2025-09-07 16:20:00,135.09581,33.466908
400,2025-09-07 16:30:00,135.09802,33.465355
401,2025-09-07 10:30:00,135.0,33.5
401,2025-09-07 10:40:00,135.00247,33.50107
401,2025-09-07 10:50:00,135.00581,33.50062
401,2025-09-07 11:00:00,135.00922,33.501186
401,2025-09-07 11:10:00,135.01039,33.501534
401,2025-09-07 11:20:00,135.01205,33.499866
401,2025-09-07 11:30:00,135.01642,33.500145
401,2025-09-07 11:40:00,135.02058,33.500175
401,2025-09-07 11:50:00,135.022,33.50021
401,2025-09-07 12:00:00,135.02695,33.50051
401,2025-09-07 12:10:00,135.03099,33.501236
401,2025-09-07 12:20:00,135.03384,33.4999
401,2025-09-07 12:30:00,135.03809,33.500015
401,2025-09-07 12:40:00,135.04259,33.499413
401,2025-09-07 12:50:00,135.0442,33.498966
401,2025-09-07 13:00:00,135.05072,33.497494
401,2025-09-07 13:10:00,135.05396,33.495544
401,2025-09-07 13:20:00,135.05734,33.49452
401,2025-09-07 13:30:00,135.05891,33.494072
401,2025-09-07 13:40:00,135.06287,33.493195
401,2025-09-07 13:50:00,135.0656,33.491955
401,2025-09-07 14:00:00,135.06737,33.491188
401,2025-09-07 14:10:00,135.06982,33.490612
401,2025-09-07 14:20:00,135.07298,33.48853
401,2025-09-07 14:30:00,135.07474,33.486107
401,2025-09-07 14:40:00,135.07727,33.484505
401,2025-09-07 14:50:00,135.07852,33.483604
401,2025-09-07 15:00:00,135.08208,33.482533
401,2025-09-07 15:10:00,135.08595,33.481262
401,2025-09-07 15:20:00,135.0875,33.479897
401,2025-09-07 15:30:00,135.08969,33.47852
401,2025-09-07 15:40:00,135.09235,33.476265
401,2025-09-07 15:50:00,135.09286,33.476006
401,2025-09-07 16:00:00,135.0958,33.47324
401,2025-09-07 16:10:00,135.09648,33.471046
401,2025-09-07 16:20:00,135.09813,33.46772
401,2025-09-07 16:30:00,135.09825,33.466843
402,2025-09-07 10:30:00,135.0,33.5
402,2025-09-07 10:40:00,135.00468,33.498856
402,2025-09-07 10:50:00,135.00844,33.498463
402,2025-09-07 11:00:00,135.01315,33.499084
402,2025-09-07 11:10:00,135.01773,33.4977
402,2025-09-07 11:20:00,135.02136,33.49973
402,2025-09-07 11:30:00,135.02455,33.49867
402,2025-09-07 11:40:00,135.02867,33.498592
402,2025-09-07 11:50:00,135.0304,33.497295
402,2025-09-07 12:00:00,135.03442,33.497444
402,2025-09-07 12:10:00,135.03716,33.4983
402,2025-09-07 12:20:00,135.04036,33.49774
402,2025-09-07 12:30:00,135.0422,33.49595
402,2025-09-07 12:40:00,135.04568,33.494213
402,2025-09-07 12:50:00,135.04845,33.49319
402,2025-09-07 13:00:00,135.05092,33.4919
402,2025-09-07 13:10:00,135.05267,33.492657
402,2025-09-07 13:20:00,135.0565,33.49301
402,2025-09-07 13:30:00,135.05887,33.491142
402,2025-09-07 13:40:00,135.06235,33.489708
402,2025-09-07 13:50:00,135.06668,33.487873
402,2025-09-07 14:00:00,135.0713,33.487404
402,2025-09-07 14:10:00,135.07495,33.485737
402,2025-09-07 14:20:00,135.07791,33.48431
402,2025-09-07 14:30:00,135.08284,33.484005
402,2025-09-07 14:40:00,135.0847,33.48305
402,2025-09-07 14:50:00,135.08751,33.48136
402,2025-09-07 15:00:00,135.08955,33.480015
402,2025-09-07 15:10:00,135.09038,33.479324
402,2025-09-07 15:20:00,135.09372,33.47786
402,2025-09-07 15:30:00,135.09479,33.478188
402,2025-09-07 15:40:00,135.09544,33.476383
402,2025-09-07 15:50:00,135.09781,33.47635
402,2025-09-07 16:00:00,135.0999,33.47606
402,2025-09-07 16:10:00,135.10187,33.473965
402,2025-09-07 16:20:00,135.10437,33.473446
402,2025-09-07 16:30:00,135.10495,33.473057
403,2025-09-07 10:30:00,135.0,33.5
403,2025-09-07 10:40:00,135.00421,33.50213
403,2025-09-07 10:50:00,135.00896,33.50348
403,2025-09-07 11:00:00,135.01189,33.504578
403,2025-09-07 11:10:00,135.01572,33.504337
403,2025-09-07 11:20:00,135.01767,33.502888
403,2025-09-07 11:30:00,135.02069,33.50157
403,2025-09-07 11:40:00,135.0237,33.49949
403,2025-09-07 11:50:00,135.0262,33.498722
403,2025-09-07 12:00:00,135.02899,33.497143
403,2025-09-07 12:10:00,135.03104,33.496666
403,2025-09-07 12:20:00,135.0367,33.49817
403,2025-09-07 12:30:00,135.0407,33.497955
403,2025-09-07 12:40:00,135.04233,33.498466
403,2025-09-07 12:50:00,135.04623,33.498123
403,2025-09-07 13:00:00,135.05092,33.497986
403,2025-09-07 13:10:00,135.05507,33.49598
403,2025-09-07 13:20:00,135.06015,33.494873
403,2025-09-07 13:30:00,135.06392,33.494076
403,2025-09-07 13:40:00,135.06755,33.49325
403,2025-09-07 13:50:00,135.07063,33.49303
403,2025-09-07 14:00:00,135.0728,33.491608
403,2025-09-07 14:10:00,135.07672,33.49193
403,2025-09-07 14:20:00,135.07828,33.490364
403,2025-09-07 14:30:00,135.07861,33.49016
403,2025-09-07 14:40:00,135.08057,33.48749
403,2025-09-07 14:50:00,135.0817,33.486343
403,2025-09-07 15:00:00,135.08606,33.485065
403,2025-09-07 15:10:00,135.08751,33.48343
403,2025-09-07 15:20:00,135.08994,33.48156
403,2025-09-07 15:30:00,135.09303,33.48057
403,2025-09-07 15:40:00,135.09421,33.47843
403,2025-09-07 15:50:00,135.09659,33.47561
403,2025-09-07 16:00:00,135.09784,33.474586
403,2025-09-07 16:10:00,135.09894,33.4711
403,2025-09-07 16:20:00,135.1002,33.469463
403,2025-09-07 16:30:00,135.1024,33.46762
404,2025-09-07 10:30:00,135.0,33.5
404,2025-09-07 10:40:00,135.0017,33.49973
404,2025-09-07 10:50:00,135.00595,33.499996
404,2025-09-07 11:00:00,135.0088,33.499664
404,2025-09-07 11:10:00,135.01544,33.49826
404,2025-09-07 11:20:00,135.0186,33.49975
404,2025-09-07 11:30:00,135.02107,33.500645
404,2025-09-07 11:40:00,135.02411,33.501316
404,2025-09-07 11:50:00,135.0273,33.500748
404,2025-09-07 12:00:00,135.031,33.50092
404,2025-09-07 12:10:00,135.03525,33.50083
404,2025-09-07 12:20:00,135.03848,33.499214
404,2025-09-07 12:30:00,135.04149,33.500847
404,2025-09-07 12:40:00,135.044,33.500305
404,2025-09-07 12:50:00,135.04724,33.500366
404,2025-09-07 13:00:00,135.05125,33.5017
404,2025-09-07 13:10:00,135.05539,33.5
404,2025-09-07 13:20:00,135.05864,33.498653
404,2025-09-07 13:30:00,135.06017,33.497227
404,2025-09-07 13:40:00,135.0652,33.497425
404,2025-09-07 13:50:00,135.06947,33.495064
404,2025-09-07 14:00:00,135.07217,33.494965
404,2025-09-07 14:10:00,135.07758,33.49135
404,2025-09-07 14:20:00,135.07932,33.489964
404,2025-09-07 14:30:00,135.08452,33.48541
404,2025-09-07 14:40:00,135.08684,33.483196
404,2025-09-07 14:50:00,135.08682,33.479965
404,2025-09-07 15:00:00,135.08858,33.480484
404,2025-09-07 15:10:00,135.09138,33.47972
404,2025-09-07 15:20:00,135.09442,33.476624
404,2025-09-07 15:30:00,135.09366,33.474133
404,2025-09-07 15:40:00,135.09499,33.47212
404,2025-09-07 15:50:00,135.09424,33.470333
404,2025-09-07 16:00:00,135.0947,33.468536
404,2025-09-07 16:10:00,135.09721,33.467392
404,2025-09-07 16:20:00,135.09949,33.46826
404,2025-09-07 16:30:00,135.10164,33.467163
405,2025-09-07 10:30:00,135.0,33.5
405,2025-09-07 10:40:00,135.00421,33.499687
405,2025-09-07 10:50:00,135.00854,33.50049
405,2025-09-07 11:00:00,135.0127,33.501614
405,2025-09-07 11:10:00,135.01733,33.501167
405,2025-09-07 11:20:00,135.02075,33.50144
405,2025-09-07 11:30:00,135.02391,33.50174
405,2025-09-07 11:40:00,135.02774,33.502377
405,2025-09-07 11:50:00,135.03108,33.501488
405,2025-09-07 12:00:00,135.03397,33.501034
405,2025-09-07 12:10:00,135.0384,33.501358
405,2025-09-07 12:20:00,135.04071,33.500164
405,2025-09-07 12:30:00,135.04471,33.499805
405,2025-09-07 12:40:00,135.0485,33.498028
405,2025-09-07 12:50:00,135.05109,33.497208
405,2025-09-07 13:00:00,135.0545,33.4946
405,2025-09-07 13:10:00,135.05663,33.493816
405,2025-09-07 13:20:00,135.06111,33.494965
405,2025-09-07 13:30:00,135.06564,33.493916
405,2025-09-07 13:40:00,135.06924,33.49317
405,2025-09-07 13:50:00,135.07185,33.49226
405,2025-09-07 14:00:00,135.07481,33.49059
405,2025-09-07 14:10:00,135.07925,33.489796
405,2025-09-07 14:20:00,135.08093,33.486965
405,2025-09-07 14:30:00,135.08333,33.486584
405,2025-09-07 14:40:00,135.08691,33.484943
405,2025-09-07 14:50:00,135.08795,33.48261
405,2025-09-07 15:00:00,135.0905,33.482193
405,2025-09-07 15:10:00,135.09106,33.480923
405,2025-09-07 15:20:00,135.09116,33.478844
405,2025-09-07 15:30:00,135.09132,33.4756
405,2025-09-07 15:40:00,135.09341,33.476063
405,2025-09-07 15:50:00,135.09549,33.473778
405,2025-09-07 16:00:00,135.09802,33.47155
405,2025-09-07 16:10:00,135.09903,33.470898
405,2025-09-07 16:20:00,135.10037,33.47048
405,2025-09-07 16:30:00,135.10243,33.469086
406,2025-09-07 10:30:00,135.0,33.5
406,2025-09-07 10:40:00,135.00475,33.501213
406,2025-09-07 10:50:00,135.00778,33.501328
406,2025-09-07 11:00:00,135.01085,33.50167
406,2025-09-07 11:10:00,135.01488,33.50178
406,2025-09-07 11:20:00,135.02089,33.50094
406,2025-09-07 11:30:00,135.02406,33.49873
406,2025-09-07 11:40:00,135.02794,33.497173
406,2025-09-07 11:50:00,135.03104,33.497967
406,2025-09-07 12:00:00,135.0334,33.498436
406,2025-09-07 12:10:00,135.03801,33.496105
406,2025-09-07 12:20:00,135.04153,33.49667
406,2025-09-07 12:30:00,135.0453,33.495403
406,2025-09-07 12:40:00,135.04837,33.497406
406,2025-09-07 12:50:00,135.0494,33.49693
406,2025-09-07 13:00:00,135.05206,33.495438
406,2025-09-07 13:10:00,135.05563,33.494553
406,2025-09-07 13:20:00,135.05998,33.49473
406,2025-09-07 13:30:00,135.06375,33.493248
406,2025-09-07 13:40:00,135.06918,33.491142
406,2025-09-07 13:50:00,135.07196,33.48947
406,2025-09-07 14:00:00,135.07518,33.4888
406,2025-09-07 14:10:00,135.07758,33.488167
406,2025-09-07 14:20:00,135.0819,33.4857
406,2025-09-07 14:30:00,135.08276,33.48191
406,2025-09-07 14:40:00,135.08713,33.480244
406,2025-09-07 14:50:00,135.0886,33.479805
406,2025-09-07 15:00:00,135.09079,33.476906
406,2025-09-07 15:10:00,135.09276,33.476383
406,2025-09-07 15:20:00,135.09265,33.474438
406,2025-09-07 15:30:00,135.0925,33.47376
406,2025-09-07 15:40:00,135.0941,33.471436
406,2025-09-07 15:50:00,135.0969,33.46934
406,2025-09-07 16:00:00,135.09904,33.467552
406,2025-09-07 16:10:00,135.10027,33.4662
406,2025-09-07 16:20:00,135.10307,33.462643
406,2025-09-07 16:30:00,135.10512,33.460182
407,2025-09-07 10:30:00,135.0,33.5
407,2025-09-07 10:40:00,135.00386,33.500904
407,2025-09-07 10:50:00,135.00865,33.499977
407,2025-09-07 11:00:00,135.01314,33.500153
407,2025-09-07 11:10:00,135.01564,33.501442
407,2025-09-07 11:20:00,135.0196,33.499474
407,2025-09-07 11:30:00,135.02322,33.498745
407,2025-09-07 11:40:00,135.02873,33.499264
407,2025-09-07 11:50:00,135.03207,33.49846
407,2025-09-07 12:00:00,135.03668,33.496613
407,2025-09-07 12:10:00,135.0424,33.49537
407,2025-09-07 12:20:00,135.04776,33.49601
407,2025-09-07 12:30:00,135.05142,33.495842
407,2025-09-07 12:40:00,135.05482,33.496113
407,2025-09-07 12:50:00,135.0596,33.49554
407,2025-09-07 13:00:00,135.06497,33.493515
407,2025-09-07 13:10:00,135.06996,33.492123
407,2025-09-07 13:20:00,135.07271,33.4923
407,2025-09-07 13:30:00,135.07579,33.492233
407,2025-09-07 13:40:00,135.07799,33.493107
407,2025-09-07 13:50:00,135.08157,33.492695
407,2025-09-07 14:00:00,135.08301,33.4916
407,2025-09-07 14:10:00,135.08617,33.491013
407,2025-09-07 14:20:00,135.0898,33.4881
407,2025-09-07 14:30:00,135.0933,33.487427
407,2025-09-07 14:40:00,135.09613,33.487507
407,2025-09-07 14:50:00,135.0987,33.486137
407,2025-09-07 15:00:00,135.0993,33.48236
407,2025-09-07 15:10:00,135.10197,33.480625
407,2025-09-07 15:20:00,135.10577,33.47772
407,2025-09-07 15:30:00,135.10513,33.476303
407,2025-09-07 15:40:00,135.10403,33.474728
407,2025-09-07 15:50:00,135.10555,33.474323
407,2025-09-07 16:00:00,135.10774,33.473045
407,2025-09-07 16:10:00,135.10883,33.471478
407,2025-09-07 16:20:00,135.11008,33.470596
407,2025-09-07 16:30:00,135.11153,33.47046
408,2025-09-07 10:30:00,135.0,33.5
408,2025-09-07 10:40:00,135.00357,33.502625
408,2025-09-07 10:50:00,135.00815,33.503624
408,2025-09-07 11:00:00,135.01086,33.50541
408,2025-09-07 11:10:00,135.01361,33.504257
408,2025-09-07 11:20:00,135.01768,33.50397
408,2025-09-07 11:30:00,135.0203,33.505276
408,2025-09-07 11:40:00,135.02287,33.506668
408,2025-09-07 11:50:00,135.02583,33.506508
408,2025-09-07 12:00:00,135.02924,33.505424
408,2025-09-07 12:10:00,135.03348,33.504738
408,2025-09-07 12:20:00,135.0376,33.50393
408,2025-09-07 12:30:00,135.04106,33.503887
408,2025-09-07 12:40:00,135.04524,33.504482
408,2025-09-07 12:50:00,135.04794,33.504307
408,2025-09-07 13:00:00,135.05116,33.50279
408,2025-09-07 13:10:00,135.05553,33.501583
408,2025-09-07 13:20:00,135.05716,33.49915
408,2025-09-07 13:30:00,135.05984,33.499485
408,2025-09-07 13:40:00,135.06277,33.498783
408,2025-09-07 13:50:00,135.06366,33.49708
408,2025-09-07 14:00:00,135.06961,33.4968
408,2025-09-07 14:10:00,135.07262,33.496468
408,2025-09-07 14:20:00,135.0739,33.49653
408,2025-09-07 14:30:00,135.07599,33.496056
408,2025-09-07 14:40:00,135.07819,33.493343
408,2025-09-07 14:50:00,135.08127,33.492756
408,2025-09-07 15:00:00,135.08351,33.490227
408,2025-09-07 15:10:00,135.08435,33.488113
408,2025-09-07 15:20:00,135.08604,33.4864
408,2025-09-07 15:30:00,135.08661,33.48403
408,2025-09-07 15:40:00,135.089,33.48231
408,2025-09-07 15:50:00,135.08998,33.48134
408,2025-09-07 16:00:00,135.09271,33.480194
408,2025-09-07 16:10:00,135.09253,33.477936
408,2025-09-07 16:20:00,135.09479,33.474823
408,2025-09-07 16:30:00,135.0967,33.472183
409,2025-09-07 10:30:00,135.0,33.5
409,2025-09-07 10:40:00,135.00284,33.499996
409,2025-09-07 10:50:00,135.0078,33.499275
409,2025-09-07 11:00:00,135.01334,33.498985
409,2025-09-07 11:10:00,135.01599,33.498646
409,2025-09-07 11:20:00,135.01917,33.49852
409,2025-09-07 11:30:00,135.02287,33.496834
409,2025-09-07 11:40:00,135.02586,33.496998
409,2025-09-07 11:50:00,135.03125,33.496037
409,2025-09-07 12:00:00,135.03407,33.49445
409,2025-09-07 12:10:00,135.03839,33.49539
409,2025-09-07 12:20:00,135.04185,33.494835
409,2025-09-07 12:30:00,135.04526,33.495968
409,2025-09-07 12:40:00,135.04909,33.494564
409,2025-09-07 12:50:00,135.05264,33.491703
409,2025-09-07 13:00:00,135.05458,33.49128
409,2025-09-07 13:10:00,135.05772,33.49097
409,2025-09-07 13:20:00,135.05946,33.490467
409,2025-09-07 13:30:00,135.06343,33.489788
409,2025-09-07 13:40:00,135.06528,33.490734
409,2025-09-07 13:50:00,135.06915,33.48932
409,2025-09-07 14:00:00,135.07092,33.487263
409,2025-09-07 14:10:00,135.07245,33.48573
409,2025-09-07 14:20:00,135.07454,33.485275
409,2025-09-07 14:30:00,135.07687,33.483418
409,2025-09-07 14:40:00,135.07921,33.481335
409,2025-09-07 14:50:00,135.08061,33.480183
409,2025-09-07 15:00:00,135.0833,33.478077
409,2025-09-07 15:10:00,135.08482,33.476383
409,2025-09-07 15:20:00,135.0871,33.475994
409,2025-09-07 15:30:00,135.08955,33.474625
409,2025-09-07 15:40:00,135.0903,33.474426
409,2025-09-07 15:50:00,135.09251,33.472214
409,2025-09-07 16:00:00,135.09529,33.47092
409,2025-09-07 16:10:00,135.0967,33.469906
409,2025-09-07 16:20:00,135.09827,33.467808
409,2025-09-07 16:30:00,135.09653,33.46571
410,2025-09-07 10:30:00,135.0,33.5
410,2025-09-07 10:40:00,135.00208,33.500088
410,2025-09-07 10:50:00,135.00499,33.499683
410,2025-09-07 11:00:00,135.00954,33.49895
410,2025-09-07 11:10:00,135.01555,33.501614
410,2025-09-07 11:20:00,135.01923,33.50135
410,2025-09-07 11:30:00,135.02287,33.502274
410,2025-09-07 11:40:00,135.02702,33.502846
410,2025-09-07 11:50:00,135.03072,33.50077
410,2025-09-07 12:00:00,135.03358,33.500168
410,2025-09-07 12:10:00,135.03719,33.49955
410,2025-09-07 12:20:00,135.03934,33.497635
410,2025-09-07 12:30:00,135.04315,33.49737
410,2025-09-07 12:40:00,135.04831,33.49764
410,2025-09-07 12:50:00,135.0531,33.496082
410,2025-09-07 13:00:00,135.05727,33.494587
410,2025-09-07 13:10:00,135.06015,33.494644
410,2025-09-07 13:20:00,135.06494,33.493355
410,2025-09-07 13:30:00,135.06735,33.493404
410,2025-09-07 13:40:00,135.07004,33.492126
410,2025-09-07 13:50:00,135.07272,33.490883
410,2025-09-07 14:00:00,135.07442,33.49053
410,2025-09-07 14:10:00,135.07787,33.487934
410,2025-09-07 14:20:00,135.07991,33.48629
410,2025-09-07 14:30:00,135.08125,33.484318
410,2025-09-07 14:40:00,135.08292,33.482372
410,2025-09-07 14:50:00,135.08583,33.48017
410,2025-09-07 15:00:00,135.09018,33.47791
410,2025-09-07 15:10:00,135.09183,33.475677
410,2025-09-07 15:20:00,135.09433,33.473167
410,2025-09-07 15:30:00,135.09734,33.47107
410,2025-09-07 15:40:00,135.09822,33.47001
410,2025-09-07 15:50:00,135.10059,33.46817
410,2025-09-07 16:00:00,135.10187,33.467514
410,2025-09-07 16:10:00,135.10239,33.46801
410,2025-09-07 16:20:00,135.10422,33.467197
410,2025-09-07 16:30:00,135.10583,33.465607
411,2025-09-07 10:30:00,135.0,33.5
411,2025-09-07 10:40:00,135.00473,33.498745
411,2025-09-07 10:50:00,135.00829,33.499043
411,2025-09-07 11:00:00,135.01213,33.50051
411,2025-09-07 11:10:00,135.01494,33.50103
411,2025-09-07 11:20:00,135.01941,33.49913
411,2025-09-07 11:30:00,135.02324,33.499077
411,2025-09-07 11:40:00,135.02747,33.49878
411,2025-09-07 11:50:00,135.03194,33.496002
411,2025-09-07 12:00:00,135.03441,33.495552
411,2025-09-07 12:10:00,135.03812,33.49579
411,2025-09-07 12:20:00,135.0403,33.495388
411,2025-09-07 12:30:00,135.04454,33.494255
411,2025-09-07 12:40:00,135.04591,33.493435
411,2025-09-07 12:50:00,135.04915,33.493904
411,2025-09-07 13:00:00,135.05228,33.492344
411,2025-09-07 13:10:00,135.05397,33.491745
411,2025-09-07 13:20:00,135.05508,33.490612
411,2025-09-07 13:30:00,135.06027,33.490376
411,2025-09-07 13:40:00,135.06364,33.49012
411,2025-09-07 13:50:00,135.06523,33.48836
411,2025-09-07 14:00:00,135.0676,33.486782
411,2025-09-07 14:10:00,135.07256,33.484867
411,2025-09-07 14:20:00,135.07599,33.484932
411,2025-09-07 14:30:00,135.07896,33.481243
411,2025-09-07 14:40:00,135.08078,33.48034
411,2025-09-07 14:50:00,135.08301,33.478233
411,2025-09-07 15:00:00,135.08551,33.47844
411,2025-09-07 15:10:00,135.0863,33.475395
411,2025-09-07 15:20:00,135.08858,33.474228
411,2025-09-07 15:30:00,135.08876,33.472233
411,2025-09-07 15:40:00,135.09064,33.47052
411,2025-09-07 15:50:00,135.09157,33.471428
411,2025-09-07 16:00:00,135.0936,33.469936
411,2025-09-07 16:10:00,135.09683,33.467064
411,2025-09-07 16:20:00,135.09694,33.463753
411,2025-09-07 16:30:00,135.0983,33.462322
412,2025-09-07 10:30:00,135.0,33.5
412,2025-09-07 10:40:00,135.00342,33.499878
412,2025-09-07 10:50:00,135.00795,33.500927
412,2025-09-07 11:00:00,135.0107,33.500896
412,2025-09-07 11:10:00,135.01266,33.502117
412,2025-09-07 11:20:00,135.01624,33.502525
412,2025-09-07 11:30:00,135.02142,33.502144
412,2025-09-07 11:40:00,135.02287,33.501938
412,2025-09-07 11:50:00,135.02692,33.501884
412,2025-09-07 12:00:00,135.03136,33.500225
412,2025-09-07 12:10:00,135.03487,33.500164
412,2025-09-07 12:20:00,135.03784,33.499752
412,2025-09-07 12:30:00,135.04036,33.49894
412,2025-09-07 12:40:00,135.0439,33.497658
412,2025-09-07 12:50:00,135.04791,33.497356
412,2025-09-07 13:00:00,135.05162,33.496796
412,2025-09-07 13:10:00,135.05496,33.495335
412,2025-09-07 13:20:00,135.05763,33.49396
412,2025-09-07 13:30:00,135.0604,33.492992
412,2025-09-07 13:40:00,135.06496,33.49145
412,2025-09-07 13:50:00,135.06424,33.489845
412,2025-09-07 14:00:00,135.06761,33.488506
412,2025-09-07 14:10:00,135.06917,33.48702
412,2025-09-07 14:20:00,135.07098,33.484905
412,2025-09-07 14:30:00,135.07365,33.483593
412,2025-09-07 14:40:00,135.07793,33.4824
412,2025-09-07 14:50:00,135.07939,33.482044
412,2025-09-07 15:00:00,135.08229,33.480045
412,2025-09-07 15:10:00,135.08482,33.477997
412,2025-09-07 15:20:00,135.08958,33.47706
412,2025-09-07 15:30:00,135.09229,33.476757
412,2025-09-07 15:40:00,135.0923,33.475735
412,2025-09-07 15:50:00,135.09605,33.474125
412,2025-09-07 16:00:00,135.09967,33.475483
412,2025-09-07 16:10:00,135.10193,33.475933
412,2025-09-07 16:20:00,135.10454,33.47485
412,2025-09-07 16:30:00,135.10431,33.473244
413,2025-09-07 10:30:00,135.0,33.5
413,2025-09-07 10:40:00,135.00351,33.499493
413,2025-09-07 10:50:00,135.00656,33.49941
413,2025-09-07 11:00:00,135.00908,33.500526
413,2025-09-07 11:10:00,135.01393,33.50142
413,2025-09-07 11:20:00,135.01732,33.500443
413,2025-09-07 11:30:00,135.02103,33.498524
413,2025-09-07 11:40:00,135.02501,33.498295
413,2025-09-07 11:50:00,135.02893,33.497925
413,2025-09-07 12:00:00,135.03233,33.496876
413,2025-09-07 12:10:00,135.03476,33.49704
413,2025-09-07 12:20:00,135.03893,33.49713
413,2025-09-07 12:30:00,135.04262,33.49454
413,2025-09-07 12:40:00,135.04686,33.492207
413,2025-09-07 12:50:00,135.05183,33.49261
413,2025-09-07 13:00:00,135.053,33.493385
413,2025-09-07 13:10:00,135.05327,33.492023
413,2025-09-07 13:20:00,135.0562,33.490765
413,2025-09-07 13:30:00,135.06049,33.487217
413,2025-09-07 13:40:00,135.0656,33.4869
413,2025-09-07 13:50:00,135.06883,33.48568
413,2025-09-07 14:00:00,135.07033,33.485058
413,2025-09-07 14:10:00,135.0736,33.4839
413,2025-09-07 14:20:00,135.07486,33.483173
413,2025-09-07 14:30:00,135.07802,33.48276
413,2025-09-07 14:40:00,135.08035,33.48207
413,2025-09-07 14:50:00,135.08272,33.481773
413,2025-09-07 15:00:00,135.08546,33.480167
413,2025-09-07 15:10:00,135.08722,33.47993
413,2025-09-07 15:20:00,135.08725,33.479015
413,2025-09-07 15:30:00,135.08867,33.47921
413,2025-09-07 15:40:00,135.08693,33.476948
413,2025-09-07 15:50:00,135.08893,33.475243
413,2025-09-07 16:00:00,135.08852,33.474308
413,2025-09-07 16:10:00,135.09166,33.47388
413,2025-09-07 16:20:00,135.09236,33.47218
413,2025-09-07 16:30:00,135.09525,33.471584
414,2025-09-07 10:30:00,135.0,33.5
414,2025-09-07 10:40:00,135.00583,33.499763
414,2025-09-07 10:50:00,135.00934,33.501366
414,2025-09-07 11:00:00,135.01207,33.50177
414,2025-09-07 11:10:00,135.01688,33.501568
414,2025-09-07 11:20:00,135.02065,33.501713
414,2025-09-07 11:30:00,135.02383,33.50168
414,2025-09-07 11:40:00,135.02654,33.50061
414,2025-09-07 11:50:00,135.03087,33.500862
414,2025-09-07 12:00:00,135.03386,33.500237
414,2025-09-07 12:10:00,135.03915,33.498123
414,2025-09-07 12:20:00,135.04085,33.497448
414,2025-09-07 12:30:00,135.04343,33.496483
414,2025-09-07 12:40:00,135.04543,33.494343
414,2025-09-07 12:50:00,135.0502,33.492645
414,2025-09-07 13:00:00,135.0541,33.490143
414,2025-09-07 13:10:00,135.05795,33.489025
414,2025-09-07 13:20:00,135.06146,33.4875
414,2025-09-07 13:30:00,135.0648,33.48723
414,2025-09-07 13:40:00,135.0683,33.48503
414,2025-09-07 13:50:00,135.07132,33.48506
414,2025-09-07 14:00:00,135.07562,33.484898
414,2025-09-07 14:10:00,135.07956,33.483627
414,2025-09-07 14:20:00,135.08006,33.482727
414,2025-09-07 14:30:00,135.08237,33.481182
414,2025-09-07 14:40:00,135.0849,33.478848
414,2025-09-07 14:50:00,135.08884,33.478806
414,2025-09-07 15:00:00,135.09097,33.47635
414,2025-09-07 15:10:00,135.09322,33.4753
414,2025-09-07 15:20:00,135.09363,33.473114
414,2025-09-07 15:30:00,135.09451,33.47237
414,2025-09-07 15:40:00,135.0978,33.470608
414,2025-09-07 15:50:00,135.09946,33.46851
414,2025-09-07 16:00:00,135.10216,33.466305
