time,lat,lon,alt,stage
2026-04-14 15:53:39.843750+00:00,33.20314634286563,133.78021367888132,20213.455759034998,descent
2026-04-14 15:54:39.843750+00:00,33.20421331005784,133.7899906581461,19131.11966894642,descent
2026-04-14 15:55:39.843750+00:00,33.204702646720435,133.80226382545072,18133.584594436026,descent
2026-04-14 15:56:39.843750+00:00,33.20539877072523,133.8196436675128,17208.522284416053,descent
2026-04-14 15:57:39.843750+00:00,33.206400111300844,133.84206214772206,16346.11166782081,descent
2026-04-14 15:58:39.843750+00:00,33.208142413012695,133.86766995871227,15538.401957515882,descent
2026-04-14 15:59:39.843750+00:00,33.210699941069265,133.89533738699362,14778.865971643683,descent
2026-04-14 16:00:39.843750+00:00,33.212890183884674,133.92448376664478,14062.079324855527,descent
2026-04-14 16:01:39.843750+00:00,33.214741375859866,133.95596241506206,13383.48518789769,descent
2026-04-14 16:02:39.843750+00:00,33.216470430962936,133.99061946576523,12739.218608963425,descent
2026-04-14 16:03:39.843750+00:00,33.21906121931064,134.02765749019218,12125.973168807468,descent
2026-04-14 16:04:39.843750+00:00,33.22168960083828,134.06618765662918,11540.89828887675,descent
2026-04-14 16:05:39.843750+00:00,33.223268014987745,134.10420160227716,10981.449453809262,descent
2026-04-14 16:06:39.843750+00:00,33.2228696497342,134.13833938642676,10443.044884083469,descent
2026-04-14 16:07:39.843750+00:00,33.220650939460796,134.16481083090886,9922.219119068133,descent
2026-04-14 16:08:39.843750+00:00,33.21808953768099,134.18582771764412,9417.619165571145,descent
2026-04-14 16:09:39.843750+00:00,33.21595339883815,134.20420704765655,8928.050899169159,descent
2026-04-14 16:10:39.843750+00:00,33.21417783029358,134.22101583493202,8452.45452026796,descent
2026-04-14 16:11:39.843750+00:00,33.21279879507491,134.23607809211072,7989.884638865415,descent
2026-04-14 16:12:39.843750+00:00,33.21202964436316,134.24968739015168,7539.493969455497,descent
2026-04-14 16:13:39.843750+00:00,33.21141808183505,134.2621491069982,7100.5198713164655,descent
2026-04-14 16:14:39.843750+00:00,33.21069611614151,134.2737550827605,6672.273153125578,descent
2026-04-14 16:15:39.843750+00:00,33.21002489370386,134.28473382907382,6254.1286955653695,descent
2026-04-14 16:16:39.843750+00:00,33.209534704097905,134.29524006920488,5845.517545597078,descent
2026-04-14 16:17:39.843750+00:00,33.20914658540792,134.3054055053852,5445.920211156649,descent
2026-04-14 16:18:39.843750+00:00,33.20852932621089,134.3153106173707,5054.8609419817285,descent
2026-04-14 16:19:39.843750+00:00,33.20745015074698,134.32511851356176,4671.902825900149,descent
2026-04-14 16:20:39.843750+00:00,33.20611590726375,134.33489290030957,4296.64356362431,descent
2026-04-14 16:21:39.843750+00:00,33.205074650677645,134.34400172300957,3928.7118113722345,descent
2026-04-14 16:22:39.843750+00:00,33.205004057593804,134.3516887386618,3567.7640012777274,descent
2026-04-14 16:23:39.843750+00:00,33.20574401458439,134.35717209910314,3213.481565887659,descent
2026-04-14 16:24:39.843750+00:00,33.20616377436983,134.35963637423202,2865.5685060623373,descent
2026-04-14 16:25:39.843750+00:00,33.206432091650925,134.36021813663208,2523.7492520372953,descent
2026-04-14 16:26:39.843750+00:00,33.20690890103773,134.35925618389757,2187.766775833001,descent
2026-04-14 16:27:39.843750+00:00,33.207692603622355,134.3567686772015,1857.3809200413996,descent
2026-04-14 16:28:39.843750+00:00,33.20890522696399,134.35347924461766,1532.3669136040157,descent
2026-04-14 16:29:39.843750+00:00,33.210475311110464,134.34987631427768,1212.5140497802565,descent
2026-04-14 16:30:39.843750+00:00,33.21209734725827,134.34617325776645,897.6245052851202,descent
2026-04-14 16:31:39.843750+00:00,33.21340032651498,134.34253748054834,587.5122827082396,descent
2026-04-14 16:32:39.843750+00:00,33.21424630092706,134.3391150830847,282.00226093386766,descent
2026-04-14 16:33:35.625000+00:00,33.214793007016496,134.33614283001737,2.098530182062536,descent
